"gemeindename","plz","bundesland","latitude","longitude","partnergemeinde","land","kontinent","seit","form","latitude_partner","longitude_partner"
"Meerbusch","40667","Nordrhein-Westfalen","51.2612","6.6717","Kaustinen","Finnland","Europa","1990","k","63.5833","23.75"
"Meerbusch","40667","Nordrhein-Westfalen","51.2612","6.6717","Petah-Tikva","Israel","Asien","1980","k","32.065481","34.878043"
"Meerbusch","40667","Nordrhein-Westfalen","51.2612","6.6717","Shijonawate","Japan","Asien","2010","p","34.73333333","135.6333333"
"Meersburg","88709","Baden-Württemberg","47.7","9.2667","Louveciennes","Frankreich","Europa","1991","p","48.8612","2.1146"
"Meersburg","88709","Baden-Württemberg","47.7","9.2667","San Gimignano","Italien","Europa","2002","p","43.463758","11.041701"
"Mehren","54552","Rheinland-Pfalz","50.1833","6.8833","Myslakowice","Polen","Europa","1995","k","-9.687","124.4804"
"Mehring","54346","Rheinland-Pfalz","49.7901","6.8296","Linter","Belgien","Europa","1991","p","47.928974","16.203671"
"Mehring","54346","Rheinland-Pfalz","49.7901","6.8296","Oldenbergkoop","Niederlande","Europa","1966","f","47.928974","16.203671"
"Mehrstetten","72537","Baden-Württemberg","48.3761","9.566","Herceghalom","Ungarn","Europa","1994","p","47.5031","18.7506"
"Meine","38527","Niedersachsen","52.3849","10.5393","Pays de Loiron","Frankreich","Europa","1990","p","54.878523","8.711822"
"Meinerzhagen","58540","Nordrhein-Westfalen","51.1074","7.6484","Saint-Cyr-sur-Loire","Frankreich","Europa","1987","p","47.418802","0.656831"
"Meinerzhagen","58540","Nordrhein-Westfalen","51.1074","7.6484","Kampen","Niederlande","Europa","1961","p","52.555","5.9111"
"Meinhard","37276","Hessen","51.2167","10.0667","La Greve / Courzou","Frankreich","Europa","1990","k","",""
"Meinhard","37276","Hessen","51.2167","10.0667","Courcon","Frankreich","Europa","2005","p","46.2439","-0.8119"
"Meiningen","98617","Thüringen","50.5663","10.4058","Bussy St. Georges","Frankreich","Europa","2006","p","12.038103","-61.765662"
"Meiningen","98617","Thüringen","50.5663","10.4058","Meiningen","Österreich","Europa","2012","p","50.5663","10.4058"
"Meißen","1662","Sachsen","51.160372","13.483509","Litomerice (Leitmeritz)","Tschech. Republik","Europa","1996","k","50.5339","14.1312"
"Meißen","1662","Sachsen","51.160372","13.483509","Vitry-sur-Seine","Frankreich","Europa","1964","p","48.7875","2.3928"
"Meißen","1662","Sachsen","51.160372","13.483509","Korfu","Griechenland","Europa","1996","p","39.630247","19.857009"
"Meißen","1662","Sachsen","51.160372","13.483509","Arita","Japan","Asien","1979","p","33.2","129.8333333"
"Meitingen","86405","Bayern","48.5459","10.8518","Pouzauges","Frankreich","Europa","1973","p","46.7794","-0.8362"
"Melle","49324","Niedersachsen","52.1977","8.3389","Eke","Belgien","Europa","1965","p","59.322","17.6358"
"Melle","49324","Niedersachsen","52.1977","8.3389","St. Denijs-Westrem (Gent)","Belgien","Europa","1969","p","46.9638371","15.4369328"
"Melle","49324","Niedersachsen","52.1977","8.3389","Eiken","Schweiz","Europa","1965","p","47.928974","16.203671"
"Melle","49324","Niedersachsen","52.1977","8.3389","Cires les Melles","Frankreich","Europa","1990","p","46.07558","0.249866"
"Melle","49324","Niedersachsen","52.1977","8.3389","Eecke","Frankreich","Europa","1965","p","50.7786","2.5966"
"Melle","49324","Niedersachsen","52.1977","8.3389","Melle","Frankreich","Europa","1969","f","52.197105","8.447901"
"Melle","49324","Niedersachsen","52.1977","8.3389","Jékabpils","Lettland","Europa","1994","k","47.928974","16.203671"
"Melle","49324","Niedersachsen","52.1977","8.3389","Torzhok","Rußland","Europa","1991","p","57.0436","34.9622"
"Melle","49324","Niedersachsen","52.1977","8.3389","Nigde","Türkei","Europa","1996","f","37.89261","34.729228"
"Melle","49324","Niedersachsen","52.1977","8.3389","New Melle","USA","Amerika","1988","f","38.72879","-90.87379"
"Melsungen","34212","Hessen","51.1303","9.5524","Koudougou","Burkina Faso","Afrika","1990","p","12.244816","-2.37846"
"Melsungen","34212","Hessen","51.1303","9.5524","Dreux","Frankreich","Europa","1966","p","48.7364","1.3656"
"Melsungen","34212","Hessen","51.1303","9.5524","Evesham","Großbritannien","Europa","1982","p","52.106215","-1.941564"
"Melsungen","34212","Hessen","51.1303","9.5524","Todi","Italien","Europa","1985","p","42.781731","12.419757"
"Memmingen","87700","Bayern","47.9826","10.1725","Litzelsdorf","Österreich","Europa","1983","k","47.2172","16.1627"
"Memmingen","87700","Bayern","47.9826","10.1725","Auch","Frankreich","Europa","1982","f","43.65","0.5833"
"Memmingen","87700","Bayern","47.9826","10.1725","Colmar","Frankreich","Europa","1960","k","48.0833","7.3667"
"Memmingen","87700","Bayern","47.9826","10.1725","Teramo","Italien","Europa","1986","p","42.654183","13.710141"
"Memmingen","87700","Bayern","47.9826","10.1725","Glendale","USA","Amerika","1976","p","33.5386","-112.186"
"Menden (Sauerland)","58706","Nordrhein-Westfalen","51.4395","7.7944","Braine-L´Allend","Belgien","Europa","1978","p","46.3544","-94.1942"
"Menden (Sauerland)","58706","Nordrhein-Westfalen","51.4395","7.7944","Aire-sur-la-Lys","Frankreich","Europa","1965","p","50.6386","2.3967"
"Menden (Sauerland)","58706","Nordrhein-Westfalen","51.4395","7.7944","Ardres","Frankreich","Europa","1974","p","50.8579","1.9817"
"Menden (Sauerland)","58706","Nordrhein-Westfalen","51.4395","7.7944","Lestrem","Frankreich","Europa","1971","p","50.6199","2.6865"
"Menden (Sauerland)","58706","Nordrhein-Westfalen","51.4395","7.7944","Locon","Frankreich","Europa","1964","p","50.5703","2.6667"
"Menden (Sauerland)","58706","Nordrhein-Westfalen","51.4395","7.7944","Maroeuil","Frankreich","Europa","1984","p","50.331903","2.710886"
"Menden (Sauerland)","58706","Nordrhein-Westfalen","51.4395","7.7944","Flintshire","Großbritannien","Europa","1980","p","53.271852","-3.257961"
"Menden (Sauerland)","58706","Nordrhein-Westfalen","51.4395","7.7944","Plunge","Litauen","Europa","1992","p","55.9167","21.85"
"Menden (Sauerland)","58706","Nordrhein-Westfalen","51.4395","7.7944","Chalkida","Griechenland","Europa","2000","f","38.4636","23.5994"
"Mendig","56743","Rheinland-Pfalz","50.3705","7.2824","Yerres","Frankreich","Europa","1966","p","48.7178","2.4934"
"Mengen","88512","Baden-Württemberg","48.0463","9.3309","Boulay","Frankreich","Europa","1966","p","47.928974","16.203671"
"Meppen","49716","Niedersachsen","52.6986","7.2933","Douai","Frankreich","Europa","2000","k","50.3708","3.0792"
"Meppen","49716","Niedersachsen","52.6986","7.2933","La Rochelle","Frankreich","Europa","2000","k","46.1594","-1.1514"
"Meppen","49716","Niedersachsen","52.6986","7.2933","Nantes","Frankreich","Europa","2000","k","47.2172","-1.5534"
"Meppen","49716","Niedersachsen","52.6986","7.2933","Region Frenche Comte","Frankreich","Europa","2000","k","47.928974","16.203671"
"Meppen","49716","Niedersachsen","52.6986","7.2933","Emmen","Niederlande","Europa","1994","f","52.7792","6.9069"
"Meppen","49716","Niedersachsen","52.6986","7.2933","Ostroleka","Polen","Europa","1994","p","53.0778","21.589"
"Merchweiler","66589","Saarland","49.35","7.05","Falicon","Frankreich","Europa","1987","p","43.7479","7.2776"
"Merdingen","79291","Baden-Württemberg","48.0167","7.6833","Ste-Croix-en-Plaine","Frankreich","Europa","1968","p","48.0377904","7.4075887"
"Mering","86415","Bayern","48.2696","10.9863","Amberieu-en-Bugey (Lyon)","Frankreich","Europa","2000","p","45.9585","5.3585"
"Merklingen","89188","Baden-Württemberg","48.5115","9.7549","Vokany (Wakan)","Ungarn","Europa","1993","k","45.9094","18.3361"
"Merseburg","6217","Sachsen-Anhalt","51.3548","11.9892","Chatillon","Frankreich","Europa","1963","p","45.748765","7.617968"
"Merseburg","6217","Sachsen-Anhalt","51.3548","11.9892","Genzano di Roma","Italien","Europa","1971","p","41.697424","12.689525"
"Mertesdorf","54318","Rheinland-Pfalz","49.7721","6.7329","Saint-Just-la-Pendue","Frankreich","Europa","1996","p","45.883213","4.243879"
"Mertingen","86690","Bayern","48.65","10.7833","Sainte-Pazanne (Loire Atlantique)","Frankreich","Europa","1975","p","47.1031","-1.8108"
"Merxheim","55627","Rheinland-Pfalz","49.7833","7.5667","Merxheim","Frankreich","Europa","1973","p","47.9113","7.2949"
"Merzhausen","79249","Baden-Württemberg","47.9667","7.8333","Dardilly","Frankreich","Europa","1982","p","45.8056","4.7531"
"Merzig","66663","Saarland","49.4471","6.6312","Saint Médard-en-Jalles","Frankreich","Europa","1986","p","39.5407","39.074065"
"Merzig","66663","Saarland","49.4471","6.6312","Mertzig","Luxemburg","Europa","2000","k","49.6117","6.13"
"Merzig-Wadern (Kreis) (Merzig, Kreisstadt)","66663","Saarland","49.4471","6.6312","Luxemburg","Luxemburg","Europa","1988","k","44.516227","-87.721609"
"Meschede","59872","Nordrhein-Westfalen","51.3502","8.2833","Cousolre","Frankreich","Europa","1967","p","50.2456","4.1492"
"Meschede","59872","Nordrhein-Westfalen","51.3502","8.2833","Le Puy-en-Velay","Frankreich","Europa","1966","p","45.0437","3.8855"
"Meßkirch","88605","Baden-Württemberg","47.985248","9.109296","Sassenage","Frankreich","Europa","1982","p","45.2053","5.6651"
"Meßkirch","88605","Baden-Württemberg","47.985248","9.109296","Kakoku","Japan","Asien","1985","p","43.469542","143.325245"
"Meßstetten","72469","Baden-Württemberg","48.170738","8.935609","Luynes","Frankreich","Europa","1984","p","47.3847","0.5544"
"Meßstetten","72469","Baden-Württemberg","48.170738","8.935609","Savigné sur Lathan","Frankreich","Europa","1986","p","3.927593","-56.120414"
"Metelen","48629","Nordrhein-Westfalen","52.1432","7.2071","Chateaurenard","Frankreich","Europa","1989","p","43.8817","4.8549"
"Metelen","48629","Nordrhein-Westfalen","52.1432","7.2071","Denekamp","Niederlande","Europa","2000","k","52.3775","7.0069"
"Mettenheim","67582","Rheinland-Pfalz","49.74","8.3258","Arbois","Frankreich","Europa","1994","p","46.9028","5.7739"
"Mettingen","49497","Nordrhein-Westfalen","52.3167","7.7833","Raalte","Niederlande","Europa","1978","p","52.3858","6.275"
"Mettlach","66693","Saarland","49.494","6.5879","Varades","Frankreich","Europa","1985","p","47.3846","-1.0284"
"Mettlach","66693","Saarland","49.494","6.5879","Weiten","Österreich","Europa","2001","p","48.2908","15.2558"
"Mettmann","40822","Nordrhein-Westfalen","51.2504","6.9754","Gorazde","Bosnien-Herzegowina","Europa","1986","k","43.671366","18.978188"
"Mettmann","40822","Nordrhein-Westfalen","51.2504","6.9754","Laval","Frankreich","Europa","1974","p","45.5834","-73.7492"
"Mettmann","40822","Nordrhein-Westfalen","51.2504","6.9754","Znin","Polen","Europa","1991","f","-9.687","124.4804"
"Metzingen","72555","Baden-Württemberg","48.5368","9.2841","Noyon","Frankreich","Europa","1979","p","49.5833","3"
"Metzingen","72555","Baden-Württemberg","48.5368","9.2841","Hexham","Großbritannien","Europa","1989","p","54.975355","-2.102578"
"Metzingen","72555","Baden-Württemberg","48.5368","9.2841","Nagykálló","Ungarn","Europa","1992","p","47.928974","16.203671"
"Meuselwitz","4610","Thüringen","51.0565","12.3509","Csurgo","Ungarn","Europa","1994","p","46.2531","17.1006"
"Meuselwitz","4610","Thüringen","51.0565","12.3509","Kristiansand","Norwegen","Europa","1995","p","58.1464","7.9969"
"Michelstadt","64720","Hessen","49.6826","9.0021","Rumilly","Frankreich","Europa","1972","p","45.8661","5.9444"
"Michelstadt","64720","Hessen","49.6826","9.0021","Hulst","Niederlande","Europa","1969","p","51.2902781","4.0501616"
"Michendorf","14552","Brandenburg","52.3012","13.0257","La Villedieu du Clain","Frankreich","Europa","2000","k","46.4556","0.3692"
"Miesbach (Kreis) (Miesbach, Stadt)","83714","Bayern","1.288011","103.852371","Tewkesbury","Großbritannien","Europa","2000","p","48.913129","12.041375"
"Mietingen","88487","Baden-Württemberg","48.1833","9.9","Vemend (Wehmend)","Ungarn","Europa","2000","k","46.1563","18.6153"
"Miltenberg","63897","Bayern","49.7036","9.2606","Arnonville-lès-Gonesse","Frankreich","Europa","1980","p","-15.302114","29.319797"
"Mindelheim","87719","Bayern","48.0458","10.4922","Schwaz","Österreich","Europa","1990","p","47.3391","11.7336"
"Mindelheim","87719","Bayern","48.0458","10.4922","Sant Feliu de Guixols","Spanien","Europa","1994","p","41.7857","3.0149"
"Mindelheim","87719","Bayern","48.0458","10.4922","Bourg-de-Péage","Frankreich","Europa","1961","p","50.7647417","5.7362921"
"Mindelheim","87719","Bayern","48.0458","10.4922","East Grinstead","Großbritannien","Europa","1994","p","51.114757","-0.015664"
"Mindelheim","87719","Bayern","48.0458","10.4922","Tramin","Italien","Europa","1994","p","47.928974","16.203671"
"Mindelheim","87719","Bayern","48.0458","10.4922","Verbania","Italien","Europa","1994","p","45.922258","8.551698"
"Minden","32423","Nordrhein-Westfalen","52.2895","8.9145","Gladsaxe","Dänemark","Europa","1968","p","55.738","12.4816"
"Minden","32423","Nordrhein-Westfalen","52.2895","8.9145","Gagny","Frankreich","Europa","1975","p","48.8817","2.5389"
"Minden","32423","Nordrhein-Westfalen","52.2895","8.9145","Sutton","Großbritannien","Europa","1968","p","33.707977","-89.256153"
"Minden","32423","Nordrhein-Westfalen","52.2895","8.9145","Grodno","Belarus","Europa","1991","p","53.853225","24.865061"
"Minden","32423","Nordrhein-Westfalen","52.2895","8.9145","Changzhou","China","Asien","2013","k","36.894361","98.604453"
"Minden-Lübbecke (Kreis) (Minden, Stadt)","32423","Nordrhein-Westfalen","52.2895","8.9145","Hemagor","Österreich","Europa","1981","p","51.414356","7.577272"
"Minden-Lübbecke (Kreis) (Minden, Stadt)","32423","Nordrhein-Westfalen","52.2895","8.9145","Viljandi","Estland","Europa","1992","p","51.414356","7.577272"
"Minfeld","76872","Rheinland-Pfalz","49.0717","8.1453","Limours","Frankreich","Europa","1985","p","47.928974","16.203671"
"Mittelbiberach","88441","Baden-Württemberg","48.0833","9.75","Kientzheim","Frankreich","Europa","1986","f","48.136","7.2861"
"Mittelbrunn","66851","Rheinland-Pfalz","49.3667","7.55","Saint Desir-de-Lisieux","Frankreich","Europa","1980","p","49.146356","0.184939"
"Mittelneufnach","86868","Bayern","48.1833","10.6","Nuillé sur Vicoin","Frankreich","Europa","1994","p","47.985","-0.7836"
"Mittenwalde","15749","Brandenburg","52.2601","13.5394","Stare Miasto","Polen","Europa","2005","p","52.158","18.2243"
"Mittenwalde","15749","Brandenburg","52.2601","13.5394","Komsomoslkoje","Ukraine","Europa","2009","p","48.384958","33.901995"
"Mitterskirchen","84335","Bayern","48.35","12.7333","Mitterkirchen","Österreich","Europa","1978","p","47.928974","16.203671"
"Mitterteich","95666","Bayern","49.9498","12.2442","Cheddleton/Wetley Rocks","Großbritannien","Europa","1989","p","",""
"Mittweida","9648","Sachsen","50.9862","12.9754","Lambersart","Frankreich","Europa","2000","k","50.6494","3.0242"
"Mittweida","9648","Sachsen","50.9862","12.9754","Peterborough","Großbritannien","Europa","2000","k","52.57477","-0.250333"
"Mittweida","9648","Sachsen","50.9862","12.9754","Slawutitsch","Ukraine","Europa","2000","k","48.384958","33.901995"
"Mittweida","9648","Sachsen","50.9862","12.9754","Ceska Lipa","Tschech. Republik","Europa","1998","p","50.6855","14.5376"
"Mittweida","9648","Sachsen","50.9862","12.9754","Gabrovo","Bulgarien","Europa","2001","p","42.952352","25.214736"
"Mittweida","9648","Sachsen","50.9862","12.9754","Bardejov","Slow. Republik","Europa","2000","k","49.2979","21.2717"
"Mittweida","9648","Sachsen","50.9862","12.9754","Molde","Norwegen","Europa","2002","k","62.7375","7.1591"
"Mittweida","9648","Sachsen","50.9862","12.9754","Weiz","Österreich","Europa","2005","k","47.2142","15.6278"
"Moers","47441","Nordrhein-Westfalen","51.4534","6.6326","Bapaume","Frankreich","Europa","1974","p","50.1039","2.852"
"Moers","47441","Nordrhein-Westfalen","51.4534","6.6326","Maisons-Alfort","Frankreich","Europa","1966","p","48.8058","2.4378"
"Moers","47441","Nordrhein-Westfalen","51.4534","6.6326","Knowsley","Großbritannien","Europa","1980","p","53.422596","-2.822078"
"Moers","47441","Nordrhein-Westfalen","51.4534","6.6326","Ramla","Israel","Asien","1987","p","31.899419","34.909456"
"Moers","47441","Nordrhein-Westfalen","51.4534","6.6326","La Trinidad","Nicaragua","Amerika","1989","p","16.4745","120.5952"
"Mögglingen","73563","Baden-Württemberg","48.826217","9.959874","Saleux","Frankreich","Europa","1991","p","49.8563","2.237"
"Möhnesee","59519","Nordrhein-Westfalen","51.477352","8.11333","Wintzenheim","Frankreich","Europa","1980","k","48.0726","7.29"
"Mölln","23879","Schleswig-Holstein","53.614679","10.693159","Maszewo","Polen","Europa","1993","p","-9.687","124.4804"
"Molschleben","99869","Thüringen","51","10.7833","Chemandin","Frankreich","Europa","1997","p","47.928974","16.203671"
"Mömbris","63776","Bayern","50.066721","9.146066","Pré-Bocage","Frankreich","Europa","1989","p","18.247323","100.165803"
"Mömlingen","63853","Bayern","49.856989","9.078786","La Rochette","Frankreich","Europa","1992","p","48.5089","2.6633"
"Mönchberg","63933","Bayern","49.790079","9.26007","Hérouvillette","Frankreich","Europa","2000","p","47.928974","16.203671"
"Mönchengladbach","41061","Nordrhein-Westfalen","51.193505","6.433813","Verviers","Belgien","Europa","1970","p","50.577261","5.863969"
"Mönchengladbach","41061","Nordrhein-Westfalen","51.193505","6.433813","Roubaix","Frankreich","Europa","1969","p","50.6889","3.1814"
"Mönchengladbach","41061","Nordrhein-Westfalen","51.193505","6.433813","Bradford","Großbritannien","Europa","1971","p","53.796446","-1.801372"
"Mönchengladbach","41061","Nordrhein-Westfalen","51.193505","6.433813","North Tyneside","Großbritannien","Europa","1958","p","55.026539","-1.539693"
"Mönchengladbach","41061","Nordrhein-Westfalen","51.193505","6.433813","Thurrock","Großbritannien","Europa","1969","p","51.497575","0.319603"
"Mönchengladbach","41061","Nordrhein-Westfalen","51.193505","6.433813","Roermond","Niederlande","Europa","1971","p","51.1942","5.9875"
"Mönchweiler","78087","Baden-Württemberg","48.110185","8.419245","Chabeuil","Frankreich","Europa","1983","p","44.8996","5.0188"
"Monheim am Rhein","40789","Nordrhein-Westfalen","51.1","6.8917","Wiener Neustadt","Österreich","Europa","1971","p","47.8044","16.2234"
"Monheim am Rhein","40789","Nordrhein-Westfalen","51.1","6.8917","Tirat Carmel","Israel","Asien","1989","p","31.386006","34.632182"
